3.2393e+07,3.2632e+07,1.7608e+07,1.3455e+07,1.0269e+07,1.5588e+07,2.7274e+06,7.6236e+06,2.1129e+07,6.8418e+06,1.6018e+07,1.7065e+06,3.1834e+07,2.973e+07,8.9612e+06,5.4713e+05,2.4561e+07,3.3491e+07,3.6983e+06,1.409e+07,2.042e+07,2.8502e+07,1.0048e+07,1.8862e+05,2.8126e+07
1.7874e+07,1.7716e+07,2.3987e+07,2.4034e+06,1.071e+07,2.0819e+07,3.2444e+06,1.8044e+07,7.9995e+06,1.8243e+07,1.7803e+07,1.9372e+07,6.4277e+06,2.3917e+07,2.5739e+07,1.2021e+07,3.0493e+07,8.3356e+06,2.9658e+07,9.1871e+06,5.1979e+06,1.276e+06,7.8026e+06,3.6403e+06,3.1741e+07
2.582e+07,1.1346e+07,1.8362e+07,1.7122e+07,2.2268e+07,2.6539e+07,2.7535e+05,1.7958e+07,3.114e+06,2.6082e+07,2.047e+07,1.0874e+07,3.3403e+07,1.3377e+07,2.9705e+07,2.0899e+07,1.8587e+07,3.1383e+07,1.6357e+07,4.1178e+06,1.8727e+07,2.978e+06,1.9031e+07,3.3232e+07,7.5599e+06
2.0836e+07,1.8628e+07,1.1206e+07,5.5496e+06,1.0659e+07,1.2264e+07,1.5172e+07,1.1092e+07,1.6384e+07,1.1322e+07,2.94e+07,2.788e+07,3.326e+07,3.1446e+07,1.638e+07,3.0014e+07,2.2612e+07,1.6138e+07,2.7426e+07,5.1129e+06,1.0665e+06,7.0058e+06,3.041e+07,1.5379e+07,1.0703e+07
2.6278e+06,3.2901e+07,4.9184e+06,2.105e+07,7.1106e+05,4.1014e+06,1.8989e+07,1.9771e+07,3.1537e+07,2.641e+07,3.1829e+06,3.09e+07,2.2171e+07,2.9367e+07,1.3798e+07,1.8629e+07,2.1295e+07,2.6221e+07,6.0189e+06,1.0731e+07,1.1955e+07,2.867e+07,1.0652e+07,1.3539e+07,1.2949e+07
3.2011e+07,3.0903e+07,2.6379e+07,2.0788e+07,1.408e+07,1.5421e+07,3.2911e+07,4.2985e+06,1.4775e+07,2.4387e+07,2.7226e+07,1.1325e+07,7.2966e+06,2.8246e+07,7.1638e+06,2.2236e+07,1.3617e+06,2.2746e+07,5.4432e+06,1.762e+07,1.207e+07,3.1456e+07,1.6046e+07,3.1119e+07,1.366e+07
2.1582e+07,1.1181e+07,2.6988e+07,1.7253e+07,2.0609e+07,2.8466e+07,2.6223e+07,1.7185e+07,1.7233e+07,1.6091e+07,1.2944e+07,1.2683e+07,2.2019e+07,1.5292e+07,2.4896e+07,2.281e+07,3.0054e+07,3.1504e+07,2.576e+05,1.0903e+06,1.6469e+06,7.4037e+06,5.0843e+06,7.4917e+06,2.8802e+07
1.6044e+07,2.2359e+06,1.6228e+07,2.6997e+05,4.2173e+06,9.8808e+05,2.0797e+07,2.3267e+07,1.0037e+07,3.7119e+06,1.4692e+07,7.9843e+06,2.904e+07,1.1495e+07,2.8559e+07,1.0115e+07,1.4919e+07,1.4666e+06,1.3622e+07,2.9031e+07,1.0394e+07,3.0123e+07,2.2183e+07,8.0215e+06,2.5612e+07
1.2863e+07,2.101e+07,3.3129e+07,3.0374e+06,2.2555e+07,3.1261e+07,18761,9.4614e+06,3.7059e+06,1.2307e+07,1.8584e+07,2.7546e+07,1.3176e+07,8.6544e+05,1.0279e+07,4.6999e+06,2.3712e+07,2.52e+07,2.5016e+07,2.8178e+07,2.6247e+07,1.6726e+07,6.6634e+06,2.3091e+07,4.6165e+06
2.5553e+07,2.1354e+07,3.2395e+07,8.5764e+06,6.6769e+06,1.8131e+07,4.5417e+06,8.911e+06,1.2534e+07,1.5352e+07,3.2549e+07,1.9996e+07,2.0659e+07,2.3865e+07,2.7625e+07,1.3811e+07,2.9339e+07,3.0963e+07,2.0196e+07,3.0773e+07,2.0583e+07,1.4984e+07,2.0162e+07,2.1844e+07,2.556e+07
1.8328e+07,3.0733e+06,1.2405e+07,7.9489e+06,2.3832e+07,2.5679e+06,1.888e+07,2.1253e+07,2.1248e+07,1.4986e+07,1.7585e+07,1.9588e+07,2.1053e+07,3.0504e+06,2.1356e+07,6.8891e+06,8.1751e+06,9.4254e+06,7.2033e+06,1.8384e+07,6.1408e+06,8.5567e+06,1.4896e+07,1.7208e+07,3.0925e+07
3.4085e+06,1.9022e+07,2.8082e+07,1.8878e+07,6.6094e+06,2.3142e+07,1.5601e+07,1.7107e+07,2.1521e+07,2.2127e+07,1.2287e+07,1.4366e+07,2.6408e+07,1.9373e+07,1.6235e+07,2.273e+07,1.0744e+07,7.7807e+06,3.7178e+06,1.7437e+07,2.6486e+06,1.851e+07,2.1738e+07,1.4853e+07,6.053e+06
8.5747e+06,2.9375e+07,1.4622e+07,2.5621e+07,2.8331e+07,2.6831e+07,9.5282e+06,4.476e+06,3.3327e+07,2.8326e+07,2.7072e+07,2.1938e+05,6.6381e+06,2.1697e+07,1.2063e+07,3.2057e+07,1.7156e+07,8.1177e+05,7.9259e+06,2.5376e+07,1.2406e+07,2.6485e+07,41903,6.2512e+06,9.5319e+06
1.05e+07,3.1756e+07,2.3716e+07,3.3003e+06,5.8932e+05,1.556e+07,1.2256e+07,1.4018e+07,5.9923e+06,3.2812e+07,2.8555e+07,2.5872e+06,1.5449e+07,2.853e+07,1.7008e+07,1.3498e+07,2.4851e+07,2.8726e+07,1.1323e+07,1.3121e+07,2.2211e+07,1.2707e+07,1.8317e+07,2.2582e+07,2.7328e+07
2.5328e+07,3.6157e+06,2.0364e+07,1.4158e+07,4.479e+06,2.4313e+07,5.5349e+06,3.0258e+07,6.7353e+06,1.9647e+07,1.7965e+07,3.9972e+05,2.0745e+07,2.2592e+07,1.5495e+07,2.0236e+07,3.2356e+07,7.6497e+06,3.757e+06,2.911e+07,1.2817e+07,1.7327e+07,1.3691e+07,1.1828e+07,1.0376e+07
2.5974e+07,1.4915e+07,2.3892e+07,2.8594e+07,1.8407e+07,2.0203e+07,2.3356e+07,5.1458e+06,2.7418e+07,2.991e+06,2.5764e+07,6.5004e+06,3.2887e+06,2.0813e+07,1.2921e+07,2.4414e+07,1.8165e+07,3.2868e+07,2.5308e+07,1.1453e+07,1.6233e+07,2.9138e+07,1.1503e+07,2.0066e+07,6.96e+06
1.7063e+07,1.6089e+07,1.6384e+06,2.5433e+07,5.8228e+06,1.4578e+07,2.7735e+06,2.4747e+07,1.5485e+07,2.1129e+07,1.5798e+07,2.3052e+06,1.4314e+07,2.8244e+07,2.2981e+07,2.0099e+07,8.3604e+06,3.2958e+06,1.7727e+07,2.3886e+07,1.2539e+06,2.3928e+07,2.8088e+07,7.1784e+06,2.4735e+07
1.5605e+06,7.3526e+06,1.9556e+07,1.693e+07,1.2318e+07,1.3938e+07,7.2089e+06,3.2279e+07,1.9573e+07,2.4937e+07,1.9309e+07,9.241e+06,1.6013e+07,4.7747e+06,1.005e+07,1.7653e+07,1.4731e+07,1.0187e+07,1.5221e+06,3.2909e+07,2.7199e+07,1.8801e+07,1.1151e+06,1.7629e+06,3.2022e+06
2.8094e+07,2.3415e+07,1.2411e+07,6.1041e+06,1.6466e+07,2.6948e+07,1.3141e+07,7.9417e+06,3.8938e+06,9.7326e+06,1.3629e+07,2.671e+07,2.8391e+07,3.2527e+07,3.1442e+07,1.7689e+07,1.5507e+07,2.7824e+07,2.223e+07,7.3239e+05,3.2862e+07,1.0381e+07,2.7958e+07,1.3103e+07,1.5251e+07
1.4913e+07,5.7573e+06,6.7865e+06,2.7946e+07,3.0828e+07,2.6472e+07,3.065e+07,8.95e+06,1.7781e+07,1.9943e+07,2.3923e+06,7.3836e+06,1.092e+07,2.6287e+07,8.3258e+06,3.2911e+07,3.0377e+07,1.9906e+07,9.4663e+06,5.1701e+06,2.1686e+07,1.304e+07,2.1217e+06,3.1073e+07,1.1651e+07
3.0964e+07,1.1494e+07,9.5158e+06,3.3433e+07,3.2351e+07,2.0652e+07,1.4247e+06,2.4761e+06,2.6019e+07,1.1312e+07,4.604e+06,2.9805e+07,1.307e+07,5.9174e+05,1.087e+07,8.8241e+06,1.6159e+07,1.9548e+07,1.3608e+07,2.5936e+07,7.4947e+06,2.1466e+07,1.0998e+07,6.0172e+06,1.4377e+07
2.5197e+07,2.9894e+07,1.4964e+07,6.1123e+06,2.777e+07,1.1103e+07,2.0195e+07,1.2957e+07,3.2484e+07,9.3699e+06,3.154e+06,6.6597e+06,9.5824e+06,2.2754e+07,1.076e+07,2.6767e+07,2.5513e+07,1.3826e+07,2.6327e+07,2.571e+07,7.0223e+05,1.4915e+07,1.9966e+07,2.0157e+06,2.3618e+07
6.8978e+06,2.6712e+07,1.2906e+07,9.0954e+06,1.2258e+07,2.4771e+07,2.2425e+07,2.8156e+07,1.1986e+07,1.1877e+07,2.5093e+07,1.9795e+07,2.6681e+07,2.902e+07,1.2832e+07,2.6889e+07,7.1118e+06,1.0948e+07,5.6253e+05,9.7427e+06,3.0841e+07,3.1617e+07,2.0655e+07,1.3999e+07,1.4692e+07
9.4136e+06,2.3284e+07,1.0681e+07,2.4037e+07,3.9576e+05,8.4485e+06,1.391e+07,2.386e+07,3.0034e+07,7.6265e+06,8.2062e+06,2.7515e+07,1.9896e+07,2.7298e+07,5.1054e+06,88525,2.5264e+07,9.8449e+06,2.3019e+07,2.8669e+07,1.6448e+07,2.1933e+07,3.2832e+07,2.7444e+07,2.3676e+07
1.2937e+07,55840,5.1718e+06,4.7774e+06,1.8547e+07,1.5713e+07,2.0198e+07,1.5846e+07,2.8429e+07,2.8723e+07,1.1297e+06,1.8138e+07,2.2796e+07,9.4447e+06,1.5477e+07,6.2963e+06,3.0328e+06,1.5323e+07,3.0232e+07,1.3007e+07,3.2741e+07,2.175e+07,2.2665e+06,3.2606e+07,1.8029e+07
2.0829e+07,2.7892e+06,7.5609e+06,1.3285e+07,13842,5.7658e+06,3.8559e+06,3.114e+07,2.0502e+07,2.7594e+07,9.1717e+06,2.1732e+07,1.0933e+07,8.4563e+06,3.1938e+07,2.9777e+07,1.2074e+06,1.227e+07,1.8221e+07,2.2376e+07,3.5331e+06,2.0463e+07,2.3055e+07,3.1918e+07,7.7814e+06
2.7814e+07,3.3519e+07,3.0208e+07,2.1416e+06,1.2158e+07,1.1556e+07,2.8056e+07,6.4866e+06,5.2913e+06,3.2231e+07,2.337e+07,1.1554e+07,2.6509e+07,1.9537e+07,1.923e+07,1.6327e+07,2.0731e+06,3.1814e+07,2.3691e+07,8.164e+06,1.9924e+07,1.1641e+07,2.6971e+06,1.8041e+07,8.9399e+06
2.4003e+07,2.5848e+07,2.5071e+07,2.0056e+07,1.7442e+07,1.7928e+07,1.934e+05,1.0325e+07,2.4653e+07,7.5966e+06,2.8816e+07,1.3124e+07,1.8543e+07,3.1818e+07,2.9449e+07,1.3334e+07,1.5482e+07,8.0988e+06,2.4958e+06,3.1041e+07,3.2652e+07,1.1179e+07,2.1541e+07,4.7372e+06,2.7424e+07
1.5761e+06,2.691e+07,1.862e+07,5.6197e+06,1.4669e+07,1.1212e+07,3.0485e+07,3.2991e+07,7.8915e+06,2.0529e+07,2.4714e+07,3.3226e+07,3.3313e+07,2.0402e+07,1.8601e+07,3.1513e+07,7.1318e+06,1.294e+07,1.8815e+07,2.1006e+07,6.8312e+06,8.4496e+05,3.2299e+05,1.0234e+07,1.7127e+07
2.5407e+07,5.1417e+06,2.0667e+07,1.9261e+07,1.7273e+07,2.8193e+07,3.0716e+06,1.7302e+07,1.0689e+07,7.6959e+06,3.0491e+07,6.8323e+06,2.1068e+07,1.6089e+07,1.4406e+07,1.4894e+07,3.0316e+07,2.4833e+07,8.236e+05,7.1396e+06,3.1453e+07,1.7571e+07,2.5237e+07,1.8652e+07,2.5418e+07
2.7908e+06,2.3971e+07,3.2632e+07,1.9343e+07,3.2329e+06,1.1066e+07,3.218e+07,2.9217e+07,3.4091e+06,2.9579e+07,2.4157e+07,6.0482e+05,2.7254e+07,1.3263e+07,1.0553e+07,2.6872e+07,2.8152e+07,8.8858e+06,2.313e+07,2.9794e+07,1.5387e+07,3.4339e+06,2.3702e+07,1.5683e+06,4.8967e+06
2.3049e+07,3.0197e+07,2.4591e+07,2.2235e+07,2.531e+07,2.8297e+07,2.1465e+07,2.911e+07,1.9251e+07,1.7337e+07,3.2374e+07,7.2996e+06,2.0284e+07,1.9471e+07,1.3295e+07,1.6615e+07,2.0881e+07,1.9625e+07,6.7513e+05,2.3729e+07,2.0572e+07,1.2597e+07,2.0181e+07,2.8536e+07,3.2723e+07
1.5506e+07,1.2666e+07,7.5573e+06,3.2465e+07,2.6263e+07,3.3182e+07,9.3475e+06,2.1373e+07,1.5717e+07,2.2826e+07,8.126e+06,2.5865e+06,1.6242e+07,2.2102e+07,3.3293e+07,1.9507e+07,2.3109e+07,2.553e+07,1.9416e+06,2.3772e+07,2.2316e+07,3.1547e+07,2.6274e+07,1.3009e+07,6.8736e+06
3.0139e+07,1.8488e+07,2.3715e+07,1.1604e+07,2.9692e+07,2.6729e+07,2.5522e+07,2.3e+07,2.4908e+06,2.1613e+07,2.1659e+07,6.4003e+06,7.2993e+06,1.8988e+07,3.3519e+07,2.8494e+07,6.8022e+06,3.142e+07,9.1871e+06,1.8216e+06,9.9964e+06,2.9713e+07,2.7018e+07,2.0163e+07,6.66e+06
3.337e+07,2.4246e+07,9.8972e+06,1.2652e+07,1.7996e+07,3.8543e+06,1.7264e+07,2.3428e+07,1.5202e+07,2.1481e+07,6.3797e+06,3.5211e+06,1.3529e+07,1.823e+07,4.9645e+06,3.1755e+07,3.0903e+07,2.7212e+07,2.7145e+07,2.829e+07,1.7909e+07,3.6634e+06,2.9491e+06,7.7961e+06,2.6687e+07
1.405e+07,2.0679e+07,1.3472e+07,3.3356e+07,2.9007e+07,6.028e+06,2.4794e+07,1.2714e+07,9.3784e+06,1.1486e+06,6.4873e+06,4.671e+06,9.4195e+06,3.2927e+06,1.432e+07,4.1992e+06,1.9801e+07,2.9612e+07,2.817e+07,2.352e+07,1.8973e+07,1.8826e+07,1.2251e+06,3.2822e+07,2.8849e+07
2.4359e+06,5.5799e+06,1.0138e+07,1.1157e+07,1.3802e+07,2.4505e+06,3.9358e+06,4.8438e+06,1.207e+07,3.152e+07,2.0874e+07,4.625e+06,1.3876e+07,1.116e+07,3.2853e+07,2.368e+07,1.4283e+07,2.3894e+07,2.5988e+07,2.3906e+07,6.0436e+06,1.4214e+07,9.3403e+06,1.2077e+07,1.5935e+07
2.4733e+07,4.9744e+06,4.4836e+06,3.1247e+07,2.8618e+07,1.3035e+07,1.8781e+07,2.1384e+07,1.4036e+07,1.05e+07,2.7174e+07,1.7756e+07,2.7066e+06,1.117e+07,2.4443e+07,1.8404e+07,2.216e+07,2.0782e+06,1.465e+07,3.1024e+07,2.8813e+07,1.6747e+07,5.9452e+05,1.163e+07,1.9248e+07
2.3891e+07,3.1964e+07,1.366e+07,8.4289e+06,2.7692e+07,1.4037e+07,1.4411e+07,1.1604e+07,7.1634e+06,2.9518e+07,1.2995e+07,1.8213e+07,2.4008e+07,2.7107e+07,9.9528e+06,3.106e+07,3.3037e+07,9.4124e+06,3.1192e+07,2.6795e+06,7.6633e+06,2.1622e+07,1.2418e+07,2.0826e+07,2.4004e+07
3.3309e+07,6.6748e+06,2.4386e+07,3.0557e+07,1.7874e+06,1.7696e+07,3.2041e+07,1.0478e+06,2.0899e+07,2.2637e+07,2.7312e+07,1.3089e+07,9.995e+06,1.6682e+07,3.0753e+07,1.0228e+06,3.0814e+07,1.3696e+07,1.4772e+05,7.5644e+06,3.2393e+07,2.7255e+07,1.826e+07,1.1841e+07,2.2781e+07
1.5245e+07,6.528e+06,2.1165e+06,1.1649e+07,8.1575e+06,1.6398e+07,1.1048e+07,1.0778e+07,3.2107e+06,1.9804e+07,1.7174e+07,2.8024e+07,1.3483e+06,2.9208e+07,2.9694e+07,2.3897e+07,1.3031e+07,2.7952e+07,1.5785e+07,1.0128e+07,1.9215e+07,2.467e+07,2.0096e+06,1.0705e+07,5.5558e+06
2.0181e+07,2.7788e+07,1.3362e+07,6.3212e+06,2.6938e+07,2.7059e+07,5.213e+06,7.05e+05,1.8721e+07,4.771e+06,1.1793e+07,9.2194e+06,3.2199e+07,2.8821e+07,1.4799e+07,9.1907e+06,1.7057e+07,1.0274e+07,3.5515e+06,4.7509e+06,1.206e+07,2.7888e+07,2.2213e+07,1.7003e+07,2.2173e+07
2.6907e+07,1.2773e+07,3.2936e+07,1.8584e+07,1.7753e+07,1.8676e+07,2.3511e+07,2.6696e+07,8.4194e+06,1.2001e+07,1.43e+07,3.9458e+06,1.6214e+06,2.7941e+07,3.1399e+07,2.8785e+07,2.9953e+07,1.4871e+07,1.6013e+07,1.3679e+07,2.6657e+07,9.6392e+06,2.8234e+07,2.3865e+07,1.5822e+07
1.1246e+07,2.828e+07,2.6232e+07,7.3107e+06,4.0478e+06,3.1321e+07,1.5897e+07,1.9968e+07,1.9561e+07,5.3999e+06,2.1476e+07,3.2039e+07,1.9337e+06,3.0462e+07,5.4946e+06,9.713e+06,3.2157e+07,3.3515e+07,2.15e+06,3.1113e+07,1.4712e+07,1.9898e+07,1.2748e+07,2.872e+07,2.9071e+07
2.9241e+07,6.0054e+06,1.2551e+07,2.7831e+07,4.416e+06,9.1535e+06,2.8992e+07,2.0872e+07,9.2437e+06,1.8158e+07,2.8753e+07,3.3548e+07,2.0043e+07,4.03e+06,8.4055e+06,2.5268e+07,5.198e+06,2.027e+07,1.5845e+07,2.6811e+06,3.0926e+07,2.6289e+07,9.197e+06,3.2941e+07,2.8217e+07
7.8134e+06,3.3161e+07,7.35e+06,7.6957e+06,1.6352e+07,2.7475e+07,7.0735e+06,1.8125e+07,1.7946e+07,3.3157e+07,5.4092e+06,2.2244e+07,3.5906e+06,1.3517e+07,1.8495e+07,5.234e+06,1.37e+07,2.3505e+07,2.4901e+06,3.8191e+05,1.0884e+07,2.0523e+06,1.2266e+07,1.5234e+07,2.1051e+07
9.5246e+06,2.939e+07,2.0472e+07,1.4281e+07,2.458e+07,2.7942e+07,1.3034e+07,7.4434e+06,5.5639e+06,2.3997e+07,2.6307e+07,2.7976e+07,1.863e+06,3.1874e+07,1.9664e+06,1.7666e+07,1.5043e+06,2.9015e+07,1.7792e+07,5.5518e+06,9.6113e+06,3.168e+06,2.2446e+06,3.9022e+06,1.5966e+05
