2.2472e+14,7.008e+13,1.003e+15,8.2257e+14,1.3735e+14,2.1819e+14,4.4649e+14,8.1742e+14,4.2108e+14,3.212e+14,1.1902e+14,8.9703e+14,5.7622e+14,6.7952e+14,5.3713e+13,4.7341e+14,9.448e+14,4.4349e+14,4.6267e+14,3.1612e+14,2.6806e+14,9.9464e+14,3.5967e+13,8.2121e+14,3.2485e+14,6.8212e+14,8.6949e+14,1.0681e+15,2.8736e+14,4.6709e+14,2.8167e+13,5.2812e+14,7.0945e+14,7.232e+14,5.6651e+14,4.553e+14,6.3744e+14,6.4895e+14,8.4952e+14,1.3639e+14
7.5778e+14,9.5449e+14,3.1764e+14,8.6129e+14,5.3727e+14,1.8847e+14,8.6367e+14,1.0817e+15,2.6788e+14,5.7813e+13,1.2385e+14,9.0302e+14,4.3897e+14,6.4361e+14,1.6497e+14,5.6944e+14,1.0646e+15,1.0146e+15,4.6971e+14,5.1193e+14,3.6158e+14,1.1203e+14,4.8527e+14,3.5442e+14,1.1121e+15,4.887e+14,4.519e+14,4.4446e+14,1.8317e+14,4.7008e+14,5.7287e+14,3.1772e+14,7.3417e+14,7.0001e+14,7.9785e+14,2.8492e+14,5.5205e+14,3.6235e+14,7.2877e+14,1.1055e+15
9.3215e+14,1.0426e+15,6.0713e+14,5.2842e+14,5.7622e+14,1.0602e+15,7.6169e+13,1.8284e+14,8.7119e+14,8.1216e+14,8.0417e+14,7.7156e+14,4.0856e+14,3.8221e+13,1.0112e+15,1.2687e+12,1.034e+15,3.8746e+14,2.55e+14,4.1142e+14,6.5337e+14,4.9839e+14,6.4702e+14,6.1238e+14,7.0978e+14,1.0012e+15,6.0989e+14,1.0993e+15,4.4178e+14,3.7161e+14,5.66e+14,8.6833e+14,6.6119e+14,7.7546e+14,1.5147e+14,1.1093e+15,9.447e+14,3.8924e+13,8.0876e+13,9.4808e+13
8.7997e+14,4.4345e+14,5.154e+14,6.2136e+14,7.5422e+14,8.8504e+14,4.5975e+14,7.8199e+14,3.1625e+14,1.5414e+14,1.3406e+13,4.0784e+13,3.9726e+14,9.0481e+14,4.9044e+14,1.6234e+14,3.5121e+14,1.4244e+14,9.4542e+14,5.0237e+14,1.1108e+14,1.061e+15,1.0838e+15,3.0974e+14,9.5063e+14,9.8987e+14,7.0369e+14,5.1975e+14,7.7995e+14,3.5371e+14,5.8092e+14,3.8858e+14,6.2592e+14,8.0298e+14,4.0622e+14,1.9052e+14,7.3208e+14,3.8028e+14,5.8872e+14,7.0125e+14
7.6498e+14,1.0394e+15,9.7636e+13,5.7606e+14,6.7186e+14,8.3258e+14,1.9623e+14,6.223e+14,7.7981e+14,2.6391e+13,7.9368e+14,4.2508e+14,1.0789e+15,6.8075e+14,4.7319e+14,4.0872e+14,4.2022e+13,1.9637e+14,4.5306e+14,2.7016e+14,1.423e+14,4.8318e+14,1.1129e+15,6.1652e+14,5.711e+14,3.3831e+14,6.4039e+14,3.5121e+14,4.9067e+13,5.3528e+14,7.915e+14,7.9661e+14,6.5827e+14,4.3507e+14,5.1723e+13,6.5437e+14,3.1324e+14,3.4628e+14,5.7939e+14,3.8665e+14
8.8795e+14,8.6291e+14,2.9289e+14,4.105e+14,3.05e+14,5.5276e+14,5.1213e+14,1.0304e+15,8.8934e+14,7.1116e+14,5.4424e+14,3.4012e+14,1.0125e+15,7.4734e+14,8.0693e+14,2.3157e+14,9.2835e+14,7.719e+14,8.2019e+14,8.4012e+14,5.988e+14,4.6244e+13,5.2266e+14,7.792e+14,8.9868e+14,5.1931e+14,9.1965e+13,7.6667e+14,9.2504e+14,1.0626e+15,1.2619e+14,1.0497e+15,8.2188e+14,3.43e+14,6.0566e+14,7.7535e+14,4.2919e+14,8.4037e+14,1.062e+15,9.8254e+14
1.1217e+15,2.5858e+14,1.662e+14,4.3677e+14,8.574e+13,5.7757e+14,8.4187e+13,1.0226e+15,5.6662e+14,1.6212e+14,6.4041e+14,1.0893e+14,8.9063e+14,3.5559e+14,3.2428e+14,4.2555e+14,4.0334e+14,7.3491e+14,4.5052e+14,5.6737e+14,1.0452e+15,4.8129e+14,4.7107e+14,5.6402e+14,9.8278e+14,1.0485e+15,5.1453e+14,7.3038e+14,8.6796e+14,3.9344e+14,7.1361e+14,1.8948e+14,3.0647e+14,2.4708e+14,4.6644e+14,3.1893e+14,5.085e+14,8.4169e+14,2.567e+14,7.4355e+13
7.8468e+13,2.7075e+14,9.1301e+14,1.0486e+15,3.8945e+14,4.7987e+14,5.5354e+14,9.8172e+14,7.6356e+14,5.5891e+14,9.7176e+14,5.4257e+14,5.5961e+13,6.6449e+14,5.6079e+14,1.0564e+15,6.0087e+12,1.0843e+15,9.3236e+14,8.4999e+14,8.4643e+14,2.0262e+14,3.4691e+14,1.0546e+15,3.103e+14,9.6503e+14,5.5217e+14,1.4907e+14,6.8548e+14,8.1477e+14,6.5381e+14,7.4883e+14,9.7465e+14,5.6029e+14,3.2674e+14,1.1238e+15,5.5697e+14,9.3699e+14,8.3119e+14,5.7048e+14
1.0909e+15,6.2939e+13,1.1976e+14,8.364e+14,1.0407e+14,7.1173e+14,5.4152e+14,5.4461e+14,4.7577e+14,6.5591e+14,8.4407e+14,1.1908e+14,5.3244e+14,1.2279e+14,1.503e+14,3.8084e+14,1.0229e+14,1.0273e+15,7.4377e+14,6.5753e+14,1.7388e+14,6.6302e+14,7.0854e+14,3.1632e+14,1.7545e+14,5.893e+14,2.9196e+14,8.9636e+13,5.132e+13,8.3919e+13,5.4051e+14,6.065e+14,9.7089e+14,3.2934e+14,4.6367e+12,6.1263e+14,6.9659e+14,4.1945e+14,5.2562e+14,9.2082e+14
9.368e+13,7.5758e+13,9.1812e+14,2.827e+14,2.6105e+14,4.1625e+14,1.3458e+13,4.3494e+14,9.1102e+14,8.7585e+14,4.3949e+14,9.3328e+14,5.4121e+14,2.673e+14,8.6957e+14,4.7369e+14,3.1097e+13,4.1033e+14,4.8753e+14,5.5318e+14,3.2266e+14,5.3358e+14,5.0507e+14,1.077e+15,6.6356e+14,5.5313e+14,2.5042e+14,7.2872e+14,3.838e+14,7.7113e+14,1.0133e+15,3.6067e+14,3.3864e+14,1.0603e+14,2.2919e+14,1.0923e+15,7.2438e+14,4.6117e+14,2.549e+14,6.9752e+14
9.6612e+14,1.0111e+15,6.7751e+14,7.4714e+14,5.0126e+14,1.6361e+14,6.5231e+14,1.1163e+15,4.0853e+14,5.9003e+14,3.9572e+14,1.5254e+13,4.8727e+14,2.7903e+14,7.4375e+14,4.4913e+14,1.0283e+15,4.6418e+14,4.7214e+14,1.6556e+14,5.6235e+14,4.3424e+14,3.402e+14,8.755e+14,1.4036e+14,6.0646e+14,9.5901e+14,4.1731e+14,3.9674e+14,1.0867e+15,3.4966e+14,2.5218e+14,1.0572e+15,7.4578e+14,4.5694e+14,4.5578e+14,5.5121e+14,3.7384e+14,1.0815e+15,9.8732e+14
5.6765e+14,1.207e+14,6.3992e+14,4.291e+14,6.7587e+14,5.7891e+13,7.8547e+14,8.7281e+14,9.2072e+14,9.9982e+14,7.6679e+14,1.0154e+15,9.7237e+14,7.3096e+14,4.5308e+14,6.0111e+14,3.9753e+13,1.37e+14,6.3858e+14,1.1145e+15,4.0398e+14,1.0365e+15,5.2558e+14,5.0846e+14,1.0784e+15,7.065e+14,9.6244e+14,3.7648e+14,6.1471e+14,7.0245e+14,9.1862e+14,4.8066e+14,5.1268e+13,8.9277e+14,8.8248e+14,7.6464e+14,1.0703e+15,4.438e+14,1.436e+14,7.3528e+14
1.0034e+15,1.814e+14,5.988e+14,5.2308e+14,3.1242e+14,9.0575e+14,4.7739e+14,7.8468e+13,1.6398e+14,5.9007e+14,3.2191e+14,5.0694e+14,8.9241e+14,9.295e+14,6.4998e+14,8.8051e+14,4.0037e+14,3.6861e+13,9.646e+14,3.8242e+14,4.4558e+14,8.689e+14,1.0637e+15,1.416e+14,7.4299e+14,8.593e+13,4.8514e+14,1.061e+15,6.7956e+14,7.0185e+13,2.9357e+14,7.9367e+14,1.0685e+15,3.6627e+14,4.6637e+14,7.6599e+14,8.19e+12,4.8907e+14,6.8256e+14,1.001e+15
3.6098e+14,1.8209e+14,5.9548e+13,1.1053e+15,7.8322e+14,8.0026e+14,2.642e+14,8.8432e+14,8.9902e+14,1.9029e+14,4.2975e+14,4.202e+14,8.9816e+14,4.0574e+14,6.2602e+14,4.594e+14,1.09e+15,7.8566e+14,8.4991e+14,1.6134e+14,9.3425e+14,3.54e+14,6.0885e+14,7.3268e+13,3.0148e+14,4.0056e+14,6.0486e+13,4.9942e+14,6.3275e+14,1.0924e+15,1.0164e+14,1.9414e+13,2.6028e+14,7.2221e+13,5.6757e+14,2.6322e+14,1.109e+15,6.8188e+14,5.3892e+14,9.0031e+14
6.6301e+14,8.4542e+14,4.6379e+14,9.7813e+14,7.3286e+14,6.559e+14,4.434e+13,7.0606e+14,4.5057e+14,2.4116e+14,5.2151e+14,7.7295e+14,3.0387e+14,7.82e+14,1.0645e+15,5.0782e+14,3.0639e+14,8.8834e+14,4.7232e+14,6.881e+14,2.0264e+14,2.7793e+14,9.9899e+14,1.5271e+14,3.2032e+14,2.634e+14,2.9972e+14,2.0682e+13,1.1898e+14,7.2553e+14,7.8421e+14,1.1166e+15,9.7465e+14,4.3202e+13,7.8878e+14,1.1247e+14,9.107e+14,7.9312e+13,7.2783e+14,7.3306e+14
7.9169e+14,5.3329e+14,1.323e+14,8.9487e+14,9.1513e+14,7.1332e+14,3.6365e+14,5.6748e+14,1.5523e+14,4.5231e+14,6.773e+14,9.7909e+14,7.0993e+13,7.7406e+14,8.2484e+14,1.2676e+14,1.0422e+15,8.9291e+13,1.0259e+14,8.9619e+14,1.3074e+14,5.7285e+12,1.9099e+13,6.4077e+14,1.081e+15,1.3931e+14,1.0609e+14,7.3653e+14,2.4428e+14,2.7592e+14,2.0388e+14,1.0146e+15,4.8844e+14,5.1404e+14,2.1254e+14,1.0477e+15,8.9516e+14,2.0217e+14,2.4327e+14,8.9231e+14
5.6789e+14,3.569e+14,8.3431e+13,8.3386e+14,1.0804e+15,3.2323e+13,2.2793e+14,1.852e+14,2.3118e+14,3.5245e+14,9.6841e+14,5.7291e+14,6.6454e+14,6.509e+14,5.2407e+14,7.8844e+13,2.2349e+14,4.5051e+14,6.3129e+14,4.8511e+14,5.2379e+14,1.0349e+15,5.1789e+14,2.4582e+14,3.0442e+14,1.0616e+13,9.2478e+14,1.047e+15,5.5973e+14,7.4115e+14,3.4025e+14,1.6551e+14,2.6261e+14,6.2369e+14,8.3094e+14,1.922e+14,2.4469e+14,4.9768e+14,7.0715e+14,2.6317e+14
9.5089e+13,3.9727e+14,1.4991e+14,5.2219e+14,1.0696e+14,8.0419e+14,4.1369e+14,8.5911e+14,5.3538e+14,6.3922e+14,3.1609e+14,1.6954e+14,2.4872e+14,7.5273e+14,2.8758e+14,1.151e+14,7.5603e+14,2.1344e+14,4.1062e+14,6.1198e+14,1.1278e+14,6.1355e+14,5.7965e+14,6.9277e+14,1.7905e+14,3.0616e+14,8.9387e+14,4.91e+14,1.5061e+14,3.072e+14,7.3973e+14,5.6562e+14,4.3638e+14,4.1913e+14,9.7971e+14,7.2563e+14,5.1168e+14,1.5629e+13,2.8102e+14,7.3748e+14
5.6582e+14,4.6573e+14,8.6124e+14,2.827e+14,2.827e+14,5.5701e+14,1.1028e+15,8.2013e+14,1.5535e+14,6.9798e+14,8.3435e+14,3.8926e+14,3.4819e+14,2.5329e+14,1.9778e+14,3.6621e+13,1.445e+14,9.071e+14,1.655e+14,1.097e+15,2.1626e+14,5.7005e+14,2.4932e+14,5.5233e+14,4.8322e+14,6.7647e+12,2.206e+14,8.5425e+14,3.594e+14,3.9663e+14,7.5662e+14,6.7587e+14,4.6432e+14,9.0054e+14,7.7613e+14,1.0877e+15,1.0007e+15,6.889e+14,1.0864e+15,5.2745e+14
6.6688e+14,4.3023e+14,9.0326e+14,4.6529e+14,3.0213e+14,2.9081e+14,8.7238e+14,7.9614e+14,4.8694e+14,4.1117e+14,9.8055e+14,8.4093e+14,3.3053e+14,3.011e+14,5.3442e+14,2.112e+14,5.2294e+14,1.0494e+15,5.8862e+14,6.6378e+14,9.7895e+14,4.9332e+14,3.6363e+14,8.5026e+14,9.4542e+14,6.5088e+14,7.5048e+14,5.1281e+14,1.3649e+14,5.4041e+14,6.2042e+14,5.8521e+14,6.2249e+14,3.3846e+14,4.3012e+14,4.3525e+14,3.2993e+14,9.564e+12,2.6076e+14,2.0794e+14
8.5264e+14,8.9483e+14,3.5068e+14,4.3767e+14,2.6334e+14,5.1257e+14,1.0573e+15,9.215e+14,4.6017e+14,8.0624e+14,3.5679e+13,9.3882e+14,1.0458e+15,4.2629e+13,5.0063e+14,9.1226e+14,8.1628e+13,3.7658e+14,2.3383e+14,9.9369e+14,8.5343e+14,3.1888e+14,5.3969e+14,8.4236e+14,3.6818e+14,3.3395e+14,9.5909e+14,6.3409e+14,4.2398e+14,1.0422e+14,5.3269e+14,7.5674e+14,4.5666e+14,7.3164e+14,1.0905e+15,1.9214e+14,1.4237e+14,1.0303e+15,8.1405e+14,7.4864e+14
9.3561e+14,6.8881e+14,3.2181e+14,5.5208e+13,9.7169e+14,6.8616e+13,5.4885e+14,7.1379e+14,8.088e+14,3.9656e+14,8.0303e+14,5.9711e+14,2.1242e+14,1.3532e+14,7.2624e+14,1.5031e+14,8.8098e+14,2.111e+14,6.1983e+14,7.0272e+14,7.8298e+14,9.7e+14,6.2002e+14,1.0371e+15,7.5033e+13,1.0846e+15,9.7374e+14,5.4453e+13,7.4233e+14,1.0171e+15,2.2797e+14,1.4526e+14,7.0251e+14,2.7115e+13,3.779e+14,1.028e+15,9.8154e+13,6.2204e+14,9.671e+14,4.6349e+14
4.6168e+14,7.4109e+14,3.6537e+14,1.7032e+14,4.9889e+14,1.0994e+15,9.4464e+14,3.034e+14,3.0534e+14,5.9782e+14,7.8054e+14,4.7282e+14,6.8087e+14,6.7779e+14,9.5341e+14,3.0568e+14,4.3079e+14,9.6588e+14,2.3343e+14,1.5481e+14,9.7573e+14,8.7252e+14,8.5943e+14,6.6965e+14,3.5613e+14,7.1499e+14,8.4286e+14,9.9094e+14,4.3171e+14,1.1242e+14,8.37e+14,1.9231e+14,8.6282e+14,7.6578e+14,2.4608e+14,6.0238e+14,6.9017e+14,9.7097e+14,3.1296e+13,6.37e+14
1.0339e+14,3.8766e+14,8.629e+14,6.2705e+14,1.6535e+14,9.948e+14,7.6784e+13,3.7306e+14,2.9954e+13,3.1597e+14,2.3264e+14,8.6818e+14,1.0537e+14,2.428e+14,9.8565e+13,8.8351e+14,6.6547e+14,3.6112e+14,7.0584e+14,1.0171e+15,2.9149e+14,4.4166e+14,2.2146e+14,9.2279e+14,6.3975e+13,5.1101e+14,2.7878e+14,4.1836e+14,1.7798e+14,6.6306e+14,6.2594e+14,1.6197e+14,1.1028e+15,8.2991e+14,1.2044e+14,1.0333e+14,5.9375e+14,3.6371e+14,5.4022e+14,1.1846e+14
4.1538e+14,7.3367e+14,8.1701e+13,1.4076e+14,1.9996e+14,3.3754e+14,9.2613e+14,7.7434e+14,1.0662e+15,8.2344e+14,4.5604e+13,1.064e+15,1.0629e+15,1.016e+14,1.5422e+14,4.1177e+14,1.5079e+14,5.654e+14,8.0632e+14,7.033e+14,1.2189e+14,4.1255e+14,1.1093e+14,9.1646e+14,1.1249e+15,7.1903e+14,3.4348e+14,9.6164e+14,1.0546e+15,7.441e+13,8.2151e+14,9.0465e+14,8.8647e+13,5.2698e+14,7.743e+14,9.491e+13,1.0631e+15,1.3695e+14,7.9322e+14,9.0968e+14
1.099e+15,8.6431e+14,9.9898e+14,7.566e+14,9.253e+14,2.466e+14,9.1081e+14,2.9044e+14,8.4238e+14,4.44e+14,1.2567e+13,1.8347e+14,1.9257e+14,5.245e+14,4.2678e+14,2.3517e+14,1.5474e+14,7.7559e+14,7.4649e+14,2.5465e+14,3.9268e+14,8.3487e+14,1.1458e+14,9.1798e+14,4.3812e+14,3.4191e+14,9.6065e+14,6.427e+14,3.9469e+14,5.8612e+14,3.5572e+14,5.5356e+14,5.0001e+14,8.9105e+14,6.157e+14,4.6676e+14,2.5878e+14,2.4073e+14,9.0752e+14,1.0608e+15
2.8152e+14,9.4688e+14,1.7754e+13,1.5532e+14,9.5303e+14,3.5318e+14,6.1998e+14,9.055e+14,2.0966e+13,3.5479e+14,4.9353e+14,6.0371e+12,5.0771e+14,6.2702e+14,2.7498e+14,6.5507e+14,7.0417e+14,4.1705e+14,1.0665e+14,8.3569e+14,7.9006e+14,4.0633e+14,8.5903e+14,8.0027e+14,6.7436e+14,3.5932e+14,6.3231e+14,2.4305e+14,1.7738e+14,5.9395e+14,3.4821e+14,6.8399e+14,5.4186e+14,6.3708e+14,1.5904e+14,5.2861e+14,4.5836e+14,5.0275e+14,7.8131e+14,2.768e+14
2.6221e+14,1.4256e+14,6.2044e+14,6.1674e+14,1.0959e+14,3.6099e+14,1.9217e+14,9.6095e+14,3.991e+14,5.9747e+14,3.8319e+14,1.0058e+15,1.3073e+14,9.4392e+14,3.1078e+14,2.7355e+14,3.9204e+14,1.8275e+14,9.1328e+14,7.7219e+13,8.278e+14,8.55e+14,7.0748e+13,8.9728e+14,1.0697e+14,3.3749e+13,1.0151e+15,8.3167e+14,1.0833e+14,6.6009e+14,4.2235e+14,8.7282e+14,9.3375e+14,9.6051e+14,5.2399e+14,4.9114e+14,7.0311e+14,1.0262e+15,8.6804e+14,9.8145e+14
1.8469e+14,1.0025e+15,4.6204e+14,7.2196e+14,1.3259e+14,9.5402e+14,1.0264e+15,1.7626e+14,1.7361e+14,8.1898e+14,6.1035e+14,1.4428e+14,9.3899e+14,5.9742e+14,9.0303e+14,9.3157e+13,2.5292e+14,9.5972e+14,7.0397e+14,7.9804e+14,1.2898e+14,1.0403e+15,8.8737e+14,7.4606e+14,9.7828e+13,9.2281e+14,1.1208e+15,1.834e+14,1.0283e+15,6.8377e+14,2.5079e+14,7.7865e+14,7.9152e+14,1.0691e+15,4.7568e+13,1.2965e+14,7.2173e+14,8.7541e+14,5.4123e+13,7.7023e+14
4.7871e+14,8.6421e+14,4.0702e+14,2.2363e+14,1.018e+15,1.1914e+14,6.4665e+14,2.7287e+14,8.1203e+14,7.0197e+14,5.1237e+14,8.819e+14,3.802e+14,1.7134e+14,7.0249e+14,3.114e+14,1.7983e+13,1.0955e+15,1.2867e+14,2.5753e+14,1.2549e+14,1.0961e+15,1.7314e+14,7.8239e+14,1.3831e+14,8.0843e+14,1.0223e+15,8.3161e+14,2.6136e+14,2.4358e+14,8.0675e+14,8.8673e+14,4.5808e+14,9.115e+14,6.9036e+13,2.054e+14,3.098e+14,1.0739e+15,1.7954e+14,4.0421e+14
3.7316e+14,9.2539e+14,1.7421e+14,5.9688e+14,4.3143e+14,1.0595e+15,1.0714e+15,1.1195e+15,4.2462e+14,4.29e+14,7.5366e+14,1.4176e+14,4.6909e+14,1.4225e+14,5.7263e+14,1.0197e+15,7.886e+14,5.9925e+14,6.9802e+14,1.3224e+14,1.5215e+14,4.684e+14,8.0056e+14,8.0003e+14,6.8614e+14,8.5519e+14,6.5805e+14,4.4116e+14,1.1191e+15,6.8268e+14,1.0437e+15,9.8668e+14,9.9348e+13,3.1844e+14,6.1057e+13,1.6916e+14,8.4431e+14,4.5027e+14,7.8757e+14,9.8843e+13
7.4657e+14,4.3688e+14,4.8936e+14,8.9464e+14,3.3844e+14,4.3371e+14,9.896e+14,1.018e+15,8.8424e+14,3.4856e+14,1.8462e+13,1.8604e+14,2.8849e+14,5.3413e+14,4.3025e+14,3.9326e+13,1.1202e+15,1.2268e+14,9.3312e+14,1.0583e+15,9.3959e+14,1.8442e+14,2.1185e+14,4.0299e+14,7.5905e+14,1.0471e+15,1.7409e+14,1.0515e+15,9.1623e+14,1.928e+14,6.4803e+14,7.6306e+13,1.0954e+15,2.6263e+14,9.9932e+14,7.3245e+14,4.5018e+14,4.6764e+14,1.7135e+14,2.8132e+13
9.2543e+13,1.7588e+14,1.0992e+15,1.8871e+14,8.1943e+14,2.484e+14,2.8856e+14,5.6047e+14,3.6414e+12,4.8454e+13,6.5812e+14,9.9011e+14,2.3214e+14,1.0869e+15,5.8438e+14,7.3884e+14,2.2244e+14,1.0351e+14,5.0703e+14,3.3691e+14,6.0886e+14,6.9933e+14,3.3131e+14,3.7164e+14,5.5613e+10,9.7522e+13,1.0756e+15,2.1011e+14,7.8456e+14,7.5703e+14,4.3304e+14,8.6645e+14,2.907e+14,2.372e+14,8.8722e+14,9.668e+14,3.3763e+14,9.2836e+14,5.6393e+14,3.7653e+14
1.6501e+14,2.9586e+14,7.3157e+14,8.8729e+13,9.1312e+14,6.5916e+14,8.435e+14,7.325e+14,1.0939e+15,1.1009e+15,7.8947e+14,1.3692e+14,9.1787e+14,8.2539e+14,1.0492e+15,1.0983e+14,8.5956e+14,4.3038e+14,5.5281e+14,6.3242e+14,1.2862e+14,1.022e+14,6.1664e+14,1.0696e+14,1.6619e+14,1.0083e+15,2.9429e+14,9.5916e+14,4.2717e+13,6.0002e+14,8.1737e+14,7.3261e+12,8.8094e+14,4.6632e+14,2.1368e+14,7.531e+14,1.0552e+15,3.3721e+14,1.0258e+15,4.1624e+14
